text,reading,rank
地胆,つちはんみょう,400000
鍛鋼,たんこう,400000
油萱,あぶらがや,400000
駅馬,えきば,400000
走順,そうじゅん,400000
御数,おかず,400000
端色,はしたいろ,400000
眼点,がんてん,400000
注告,ちゅうこく,400000
梛筏,なぎいかだ,400000
威伏,いふく,400000
書舗,しょほ,400000
翻字,ほんじ,400000
貨賂,かろ,400000
炭柱,たんちゅう,400000
版彫,はんほり,400000
肌質,はだしつ,400000
白龍,はくりょう,400000
棚幡,たなばた,400000
民訴,みんそ,400000
生麸,なまふ,400000
撚線,よりせん,400000
墨譜,ぼくふ,400000
早秋,そうしゅう,400000
勝点,かちてん,400000
凶歉,きょうけん,400000
楢茸,ならたけ,400000
綜芸,そうげい,400000
妾出,しょうしゅつ,400000
職杖,しょくじょう,400000
隅中,ぐちゅう,400000
萌車,もえしゃ,400000
長螺,ながにし,400000
鉄勒,てつろく,400000
発災,はっさい,400000
墜子,いわ,400000
秘孔,ひこう,400000
褪紅,たいこう,400000
触球,しょっきゅう,400000
鬼草,おにくさ,400000
特守,とくしゅ,400000
唇裂,しんれつ,400000
惶遽,こうきょ,400000
樋殿,ひどの,400000
竹席,たかむしろ,400000
取方,とりかた,400000
鉱化,こうか,400000
語別,ごべつ,400000
重盗,じゅうとう,400000
赤秀,あこう,400000
愚蠢,ぐしゅん,400000
勘責,かんせき,400000
呑師,のみし,400000
正報,しょうほう,400000
羅和,らわ,400000
員數,いんずう,400000
糊剤,こざい,400000
還水,かんすい,400000
白丁,はくちょう,400000
南斉,なんせい,400000
下表,かひょう,400000
膚寒,はださむ,400000
易簀,えきさく,400000
蚕紙,さんし,400000
葵科,あおいか,400000
底襠,そこマチ,400000
黄吻,こうふん,400000
蔘精,じんせい,400000
倚藉,いしゃ,400000
雉虎,きじとら,400000
彎入,わんにゅう,400000
苗水,なわみず,400000
州税,しゅうぜい,400000
鯨魚,いさな,400000
牡瓦,おがわら,400000
暫且,ざんしょ,400000
表割,ひょうかつ,400000
卒者,そつしゃ,400000
鑢目,やすりめ,400000
隅落,すみおとし,400000
干姜,かんきょう,400000
介鱗,かいりん,400000
鰱魚,れんぎょ,400000
酒房,しゅぼう,400000
典憲,てんけん,400000
鋸鱏,のこぎりえい,400000
車校,しゃこう,400000
枳実,きじつ,400000
百敲,ひゃくたたき,400000
佚書,いっしょ,400000
幽闇,ゆうあん,400000
皮屑,ひせつ,400000
手差,てざし,400000
供餅,くもち,400000
斜行,しゃこう,400000
弱齢,じゃくれい,400000
氷帽,ひょうぼう,400000
鈎爪,かぎづめ,400000
女書,にょしょ,400000
投戦,とうせん,400000
晒裏,さらしうら,400000
擬闘,ぎとう,400000
頭虱,あたまじらみ,400000
脂鰉,あぶらひがい,400000
秋扇,しゅうせん,400000
勘検,かんけん,400000
幽勝,ゆうしょう,400000
路導,みちおしえ,400000
戸庭,こてい,400000
礎案,そあん,400000
已降,いこう,400000
休意,きゅうい,400000
馬蝿,うまばえ,400000
根腐,ねぐされ,400000
鉄屎,かなくそ,400000
占星,せんせい,400000
躍字,おどりじ,400000
月代,さかやき,400000
盤陀,はんだ,400000
邪飛,じゃひ,400000
前電,ぜんでん,400000
製函,せいかん,400000
口速,くちばや,400000
単票,たんぴょう,400000
足乗,あしのせ,400000
具格,ぐかく,400000
二段,にだん,400000
内壕,うちぼり,400000
減泊,げんぱく,400000
卒煙,そつえん,400000
勝共,しょうきょう,400000
経死,けいし,400000
松鯛,まつだい,400000
鄙猥,ひわい,400000
笠貝,かさがい,400000
初空,はつそら,400000
請花,うけばな,400000
重愛,じゅうあい,400000
党則,とうそく,400000
等時,とうじ,400000
除夕,じょせき,400000
既済,きさい,400000
複坐,ふくざ,400000
六卿,りくけい,400000
晦朔,かいさく,400000
重殺,じゅうさつ,400000
綏撫,すいぶ,400000
測光,そっこう,400000
芋掘,いもほり,400000
放卵,ほうらん,400000
盲窓,めくらまど,400000
業革,ぎょうかく,400000
宋詞,そうし,400000
拙句,せっく,400000
陳米,ひねごめ,400000
名田,みょうでん,400000
夏霞,なつがすみ,400000
球帯,きゅうたい,400000
米差,こめさし,400000
小琴,おごと,400000
若目,わかめ,400000
経距,けいきょ,400000
斗搔,とかき,400000
白度,はくど,400000
体文,たいもん,400000
板簾,いたすだれ,400000
専願,せんがん,400000
詩余,しよ,400000
孕女,うぶめ,400000
飯蒸,いいむし,400000
遠吠,とおぼえ,400000
乾食,かんしょく,400000
猶余,ゆうよ,400000
卆寿,そつじゅ,400000
鎌髭,かまひげ,400000
蕪蒸,かぶらむし,400000
葡語,ポご,400000
区系,くけい,400000
簡宿,かんしゅく,400000
羊偏,ひつじへん,400000
馬鞍,うまくら,400000
付注,ふちゅう,400000
極板,きょくばん,400000
礙子,がいし,400000
迷文,めいぶん,400000
勇図,ゆうと,400000
攵旁,ぼくづくり,400000
猫婆,ねこばば,400000
予参,よさん,400000
芽体,がたい,400000
末足,すえあし,400000
小円,しょうえん,400000
夏潮,なつしお,400000
寄目,よりめ,400000
方技,ほうぎ,400000
温麺,うーめん,400000
献木,けんぼく,400000
妖物,ようぶつ,400000
伏長,ふせなが,400000
客月,きゃくげつ,400000
恣心,ししん,400000
尚良,なおよし,400000
水損,すいそん,400000
溶体,ようたい,400000
本方,もとかた,400000
甘蕉,かんしょう,400000
液封,えきふう,400000
鳥龍,ウーロン,400000
離叛,りはん,400000
校葬,こうそう,400000
黠奴,かつど,400000
奴僕,ぬぼく,400000
筆界,ひつかい,400000
重硬,じゅうこう,400000
用辨,ようべん,400000
辯士,べんし,400000
尿糖,にょうとう,400000
古糊,ふるのり,400000
異所,ことどころ,400000
鶴翼,かくよく,400000
失注,しっちゅう,400000
内窓,うちまど,400000
杜衡,かんあおい,400000
陸符,おか,400000
凹田,くぼた,400000
七島,しちとう,400000
三惑,さんわく,400000
平取,ひらとり,400000
冠板,かむりいた,400000
達率,たつりつ,400000
象虫,ぞうむし,400000
賦詠,ふえい,400000
瓜木,うりのき,400000
花潜,はなむぐり,400000
卦辞,かじ,400000
手堤,てさげ,400000
罰打,ばつだ,400000
局紙,きょくし,400000
文蛤,はまぐり,400000
截枝,せっし,400000
補肥,ほひ,400000
相店,あいだな,400000
層別,そうべつ,400000
酸橘,すだち,400000
腰簑,こしみの,400000
佳客,かかく,400000
蠟染,ろうぞめ,400000
蓬窓,ほうそう,400000
鯨銛,くじらもり,400000
眉斑,びはん,400000
海漫,かいまん,400000
勘例,かんれい,400000
陰文,いんぶん,400000
縁海,えんかい,400000
忽布,ホップ,400000
戌亥,いぬい,400000
慶兆,けいちょう,400000
倭産,わさん,400000
斗宿,ひきつぼし,400000
和煦,わく,400000
春塵,しゅんじん,400000
皂莢,さいかち,400000
喪礼,そうれい,400000
名儀,めいぎ,400000
製銅,せいどう,400000
辯疏,べんそ,400000
内明,ないみょう,400000
輪湖,りんこ,400000
石抱,いしだき,400000
普偏,ふへん,400000
神竜,しんりゅう,400000
室礼,しつらい,400000
鮨酢,すしず,400000
厳瓫,いつへ,400000
中夭,ちゅうよう,400000
刺座,しざ,400000
狐焼,きつねやき,400000
夏櫨,なつはぜ,400000
甘井,かんせい,400000
便侫,べんねい,400000
副尺,ふくしゃく,400000
桑蚕,くわこ,400000
衰態,すいたい,400000
先渡,さきわたし,400000
穴蜂,あなばち,400000
差歯,さしば,400000
嫁笠,よめがかさ,400000
起座,きざ,400000
腟炎,ちつえん,400000
珍希,ちんき,400000
福建,ふっけん,400000
內容,ないよう,400000
邦暦,ほうれき,400000
狂悖,きょうはい,400000
載荷,さいか,400000
向格,こうかく,400000
魚道,ぎょどう,400000
小鰈,こがれい,400000
践言,せんげん,400000
日大,にちだい,400000
絡子,らくす,400000
臈乾,ラカン,400000
得顔,えたりがお,400000
正置,せいち,400000
出角,ですみ,400000
情強,じょうきょう,400000
糠蠅,ぬかばえ,400000
卒族,そつぞく,400000
掩体,えんたい,400000
嫌中,けんちゅう,400000
切処,きれっと,400000
粗言,そげん,400000
庫堂,くどう,400000
烏麦,からすむぎ,400000
三易,さんえき,400000
正孔,せいこう,400000
支体,したい,400000
抜線,ばっせん,400000
上略,じょうりゃく,400000
蝮丼,まむしどん,400000
烏紙,からすがみ,400000
小炭,こずみ,400000
禅知,ぜんち,400000
諌死,かんし,400000
先父,せんぷ,400000
首星,しゅせい,400000
粗粒,そりゅう,400000
遺功,いこう,400000
木糖,もくとう,400000
花忍,はなしのぶ,400000
愛恤,あいじゅつ,400000
顎門,あぎと,400000
電費,でんぴ,400000
進適,しんてき,400000
国郡,こくぐん,400000
平鯛,へだい,400000
還御,かんぎょ,400000
座瘡,ざそう,400000
坐洲,ざす,400000
乳窄,ちちしぼり,400000
泥塑,でいそ,400000
大寺,だいじ,400000
来処,らいしょ,400000
漢気,おとこぎ,400000
龜裂,きれつ,400000
熟食,じゅくしょく,400000
炉冷,ろれい,400000
網頭,あみがしら,400000
蹠骨,しょこつ,400000
嫡腹,むかいばら,400000
畜種,ちくしゅ,400000
雲系,うんけい,400000
誹毀,ひき,400000
淫画,いんが,400000
争友,そうゆう,400000
裂痔,きれじ,400000
骨瓶,こつがめ,400000
振顫,しんせん,400000
瑞象,ずいしょう,400000
巻耳,おなもみ,400000
真苧,まお,400000
水斑,すいはん,400000
俚語,りご,400000
沙鉢,さわち,400000
律旋,りつせん,400000
沢柴,さわしば,400000
坎軻,かんか,400000
下口,おりぐち,400000
茅茨,ぼうし,400000
靫草,うつぼぐさ,400000
旧墟,きゅうきょ,400000
春遊,しゅんゆう,400000
沙塵,さじん,400000
節果,せつか,400000
乙仲,おつなか,400000
各処,かくしょ,400000
朝腹,あさはら,400000
毒鱓,どくうつぼ,400000
鼠毛,ねずみげ,400000
戴白,たいはく,400000
幸茸,さいわいたけ,400000
詠手,よみて,400000
転筋,てんきん,400000
毛瘡,もうそう,400000
鰻作,うざく,400000
絹紬,けんちゅう,400000
婚衣,こんい,400000
雑益,ざつえき,400000
込物,こめもの,400000
奇幻,きげん,400000
睨鯛,にらみだい,400000
脛楯,はいだて,400000
怨讎,おんしゅう,400000
尿嚢,にょうのう,400000
上鶲,じょうびたき,400000
御搔,おかき,400000
核質,かくしつ,400000
剛剣,ごうけん,400000
刀室,とうしつ,400000
坂豚,サカぶた,400000
御椀,おわん,400000
他損,たそん,400000
足載,あしのせ,400000
眼杯,がんぱい,400000
躁転,そうてん,400000
強慢,ごうまん,400000
熊柳,くまやなぎ,400000
人喰,ひとくい,400000
合祭,ごうさい,400000
粉瘤,ふんりゅう,400000
鉄頭,かながしら,400000
巴瓦,ともえがわら,400000
除鉄,じょてつ,400000
槌矛,つちほこ,400000
海市,かいし,400000
金衡,きんこう,400000
嘉節,かせつ,400000
肉細,にくぼそ,400000
兵甲,へいこう,400000
御厠,おかわ,400000
永祚,えいそ,400000
方音,ほうおん,400000
座拝,ざはい,400000
大箭,おおや,400000
苦酒,からざけ,400000
黄禍,こうか,400000
取外,とりはずし,400000
洵美,じゅんび,400000
全周,ぜんしゅう,400000
晃曜,こうよう,400000
褒奨,ほうしょう,400000
減資,げんし,400000
骨脂,こっし,400000
甲丸,こうまる,400000
油桃,づばいもも,400000
健棒,けんぼう,400000
完母,かんぼ,400000
似鯨,にたりくじら,400000
回書,かいしょ,400000
残戸,ざんこ,400000
封状,ふうじょう,400000
排反,はいはん,400000
桑色,くわいろ,400000
饌米,せんまい,400000
輪虫,わむし,400000
岸釣,きしづり,400000
巧走,こうそう,400000
卦体,けたい,400000
受木,うけぎ,400000
真菅,ますげ,400000
太簇,たいそう,400000
二択,にたく,400000
格助,かくじょ,400000
準正,じゅんせい,400000
麦繞,ばくにょう,400000
軽雨,けいう,400000
沮止,そし,400000
地滑,じすべり,400000
局建,きょくげん,400000
起結,きけつ,400000
研讃,けんさん,400000
仏暦,ぶつれき,400000
雲底,うんてい,400000
歪率,ひずみりつ,400000
儒墨,じゅぼく,400000
溜席,たまりせき,400000
忍髷,しのぶわげ,400000
近称,きんしょう,400000
双数,そうすう,400000
端局,たんきょく,400000
地神,ちじん,400000
尖圭,せんけい,400000
座剤,ざざい,400000
弧長,こちょう,400000
洄游,かいゆう,400000
山詞,やまことば,400000
菱蝗,ひしばった,400000
櫨蠟,はぜろう,400000
七段,しちだん,400000
庶妹,ままいも,400000
当字,あてじ,400000
景雲,けいうん,400000
浜鯛,はまだい,400000
戴勝,やつがしら,400000
嘉味,かみ,400000
疏注,そちゅう,400000
乙嫁,おとよめ,400000
土栗,つちぐり,400000
駒大,こまだい,400000
雪釣,ゆきづり,400000
奇型,きけい,400000
袋狐,ふくろぎつね,400000
番衆,ばんしゅう,400000
孫局,まごきょく,400000
耳茸,じじょう,400000
食安,しょくあん,400000
海退,かいたい,400000
芝見,しばみ,400000
接語,せつご,400000
唐薯,からいも,400000
抹額,まっこう,400000
訣辞,けつじ,400000
私供,わたくしども,400000
若道,にゃくどう,400000
異観,いかん,400000
僭用,せんよう,400000
朝駆,あさがけ,400000
単形,たんけい,400000
個月,かげつ,400000
全農,ぜんのう,400000
水出,みずだし,400000
遍羅,べら,400000
毛嚢,もうのう,400000
針孔,みず,400000
糊箆,のりべら,400000
筆書,ふでがき,400000
耳科,じか,400000
鍼治,しんじ,400000
乾咳,からせき,400000
礦業,こうぎょう,400000
政審,せいしん,400000
発止,はっし,400000
曝気,ばっき,400000
矇昧,もうまい,400000
虎刈,とらがり,400000
舟貝,ふねがい,400000
書芸,しょげい,400000
斗組,ますぐみ,400000
代親,だいしん,400000
美膚,びはだ,400000
薬念,ヤンニョム,400000
特願,とくがん,400000
紋帳,もんちょう,400000
手得,てどく,400000
来翰,らいかん,400000
炯然,けいぜん,400000
春昼,しゅんちゅう,400000
英斤,えいきん,400000
単管,たんかん,400000
味覇,ウェイパー,400000
瑇瑁,たいまい,400000
古迹,こせき,400000
石果,せきか,400000
家数,やかず,400000
論決,ろんけつ,400000
卑諺,ひげん,400000
粛白,しゅくはく,400000
吉芋,きちいも,400000
袖枕,そでまくら,400000
互酬,ごしゅう,400000
工料,こうか,400000
珪化,けいか,400000
擦文,さつもん,400000
椰胡,やこ,400000
頒白,はんぱく,400000
銭鱮,ぜにたなご,400000
日航,にっこう,400000
吊虻,つりあぶ,400000
耳漏,じろう,400000
櫨蝋,はぜろう,400000
曲弾,きょくびき,400000
廃址,はいし,400000
愛心,あいしん,400000
矢張,やはり,400000
辞苑,じえん,400000
陪侍,ばいじ,400000
連台,れんだい,400000
枠乙,わくおつ,400000
豊稔,ほうねん,400000
湯華,ゆばな,400000
佛種,ぶっしゅ,400000
踈雨,そう,400000
算賀,さんが,400000
美俗,びぞく,400000
金篦,かなべら,400000
綰物,わげもの,400000
癭瘤,えいりゅう,400000
正写,せいしゃ,400000
金澤,かなざわ,400000
雨域,ういき,400000
絵銭,えぜに,400000
勢運,せいうん,400000
尊下,そんか,400000
壁牌,ピーパイ,400000
婚文,よばいぶみ,400000
寒極,かんきょく,400000
